user_id,acquisition_channel,variant,first_purchase_date,delivery_date,ugc_email_sent_date,ugc_email_opened,ugc_email_clicked,category,region,first_order_value,returned_within_14d,repeat_purchase_within_30d,time_to_next_purchase_days,repeat_order_value,discount_used_on_repeat
282,paid,control,2025-10-18,2025-10-24,,0,0,apparel,Midwest,98.31,0,0,,,0
283,paid,treatment,2025-12-09,2025-12-11,2025-12-17,0,0,electronics,West,46.83,0,0,,,0
284,paid,control,2025-10-15,2025-10-17,,0,0,apparel,South,36.34,0,0,,,0
285,paid,control,2025-12-11,2025-12-14,,0,0,apparel,Midwest,12.91,1,0,,,0
286,paid,treatment,2025-10-09,2025-10-12,2025-10-18,0,0,footwear,South,92.23,1,0,,,0
287,paid,control,2025-11-12,2025-11-16,,0,0,home,Midwest,34.0,0,0,,,0
288,paid,treatment,2025-11-28,2025-12-02,2025-12-08,0,0,beauty,West,55.2,0,0,,,0
289,paid,treatment,2025-10-25,2025-10-29,2025-11-03,0,0,home,NE,75.4,1,0,,,0
290,paid,control,2025-11-26,2025-11-29,,0,0,electronics,NE,202.22,0,0,,,0
291,paid,treatment,2025-12-03,2025-12-06,2025-12-11,0,0,home,South,84.32,0,0,,,0
292,paid,control,2025-11-29,2025-12-03,,0,0,electronics,West,32.87,0,0,,,0
293,paid,treatment,2025-11-06,2025-11-09,2025-11-16,0,0,electronics,South,104.66,0,0,,,0
294,paid,control,2025-12-11,2025-12-14,,0,0,apparel,West,90.06,0,0,,,0
295,paid,treatment,2025-12-07,2025-12-12,2025-12-17,0,0,beauty,NE,21.47,0,1,12.0,22.8,0
296,paid,treatment,2025-10-31,2025-11-03,2025-11-10,0,0,beauty,West,36.33,1,1,20.0,23.65,1
297,paid,treatment,2025-12-07,2025-12-12,2025-12-19,0,0,electronics,NE,123.82,0,0,,,0
298,paid,control,2025-12-24,2025-12-29,,0,0,electronics,NE,117.26,0,0,,,0
299,paid,control,2025-12-15,2025-12-20,,0,0,electronics,Midwest,136.26,1,0,,,0
300,paid,control,2025-12-07,2025-12-11,,0,0,beauty,NE,31.81,0,0,,,0
301,paid,control,2025-12-10,2025-12-13,,0,0,home,NE,35.52,0,0,,,0
302,paid,treatment,2025-12-14,2025-12-17,2025-12-24,0,0,electronics,South,144.8,0,0,,,0
303,paid,control,2025-10-27,2025-10-30,,0,0,beauty,Midwest,39.32,0,0,,,0
304,paid,treatment,2025-12-06,2025-12-07,2025-12-12,1,0,footwear,West,144.19,0,0,,,0
305,paid,treatment,2025-10-19,2025-10-23,2025-10-30,0,0,beauty,West,25.34,0,0,,,0
306,paid,control,2025-11-02,2025-11-06,,0,0,home,West,56.6,0,0,,,0
307,paid,control,2025-12-25,2025-12-29,,0,0,electronics,South,47.13,0,0,,,0
308,paid,treatment,2025-10-27,2025-10-30,2025-11-05,1,0,electronics,Midwest,140.14,0,0,,,0
309,paid,control,2025-12-17,2025-12-21,,0,0,home,West,53.02,1,0,,,0
310,paid,control,2025-11-08,2025-11-10,,0,0,beauty,Midwest,49.87,0,0,,,0
311,paid,treatment,2025-10-20,2025-10-22,2025-10-27,0,0,home,Midwest,40.86,0,0,,,0
312,paid,treatment,2025-10-09,2025-10-10,2025-10-15,1,0,beauty,South,14.41,0,0,,,0
313,paid,control,2025-11-20,2025-11-23,,0,0,home,South,88.64,1,0,,,0
314,paid,control,2025-11-11,2025-11-14,,0,0,electronics,NE,169.48,1,0,,,0
315,paid,control,2025-11-17,2025-11-19,,0,0,apparel,NE,85.75,0,0,,,0
316,paid,treatment,2025-10-04,2025-10-08,2025-10-13,1,0,electronics,NE,168.9,0,0,,,0
317,paid,treatment,2025-10-25,2025-10-28,2025-11-03,1,1,apparel,NE,67.19,0,0,,,0
318,paid,treatment,2025-10-01,2025-10-03,2025-10-10,0,0,electronics,Midwest,153.63,1,0,,,0
319,paid,treatment,2025-10-28,2025-11-04,2025-11-10,1,0,apparel,West,45.06,0,1,30.0,34.77,0
320,paid,treatment,2025-12-25,2025-12-28,2026-01-02,1,0,home,West,47.99,0,0,,,0
321,paid,control,2025-10-15,2025-10-17,,0,0,apparel,NE,89.98,0,0,,,0
322,paid,control,2025-12-03,2025-12-06,,0,0,beauty,NE,72.45,0,0,,,0
323,paid,treatment,2025-10-01,2025-10-04,2025-10-09,0,0,home,West,65.88,0,1,12.0,45.44,0
324,paid,treatment,2025-11-21,2025-11-24,2025-11-30,1,0,beauty,South,10.0,0,0,,,0
325,paid,treatment,2025-12-24,2025-12-29,2026-01-05,0,0,home,South,66.53,0,1,19.0,64.11,1
326,paid,control,2025-11-01,2025-11-04,,0,0,footwear,West,124.73,0,0,,,0
327,paid,control,2025-10-19,2025-10-25,,0,0,apparel,West,58.32,0,0,,,0
328,paid,control,2025-11-22,2025-11-25,,0,0,beauty,NE,26.94,0,0,,,0
329,paid,control,2025-10-26,2025-10-30,,0,0,home,South,81.06,0,0,,,0
330,paid,treatment,2025-12-22,2025-12-27,2026-01-02,1,0,electronics,South,100.5,0,0,,,0
331,paid,treatment,2025-12-18,2025-12-23,2025-12-28,0,0,apparel,West,57.04,0,1,21.0,29.4,0
332,paid,control,2025-11-30,2025-12-05,,0,0,beauty,Midwest,16.95,0,0,,,0
333,paid,control,2025-11-28,2025-12-01,,0,0,electronics,South,29.26,0,0,,,0
334,paid,treatment,2025-11-25,2025-11-28,2025-12-04,0,0,home,Midwest,78.06,0,0,,,0
335,paid,control,2025-12-07,2025-12-08,,0,0,electronics,Midwest,52.0,0,0,,,0
336,paid,treatment,2025-11-12,2025-11-15,2025-11-21,0,0,apparel,South,103.91,0,0,,,0
337,paid,treatment,2025-12-29,2026-01-03,2026-01-09,1,0,apparel,NE,108.87,0,0,,,0
338,paid,control,2025-11-01,2025-11-06,,0,0,home,West,32.95,1,0,,,0
339,paid,control,2025-10-01,2025-10-04,,0,0,apparel,Midwest,49.81,0,1,29.0,50.5,0
340,paid,treatment,2025-12-04,2025-12-10,2025-12-17,1,0,home,West,74.92,0,0,,,0
341,paid,treatment,2025-11-30,2025-12-03,2025-12-09,1,0,apparel,West,98.6,0,0,,,0
342,paid,control,2025-12-30,2026-01-02,,0,0,home,South,62.05,0,1,25.0,59.57,1
343,paid,treatment,2025-11-06,2025-11-09,2025-11-14,0,0,footwear,South,66.77,0,0,,,0
344,paid,treatment,2025-11-09,2025-11-11,2025-11-18,0,0,footwear,West,74.18,0,0,,,0
345,paid,treatment,2025-11-21,2025-11-25,2025-11-30,0,0,beauty,Midwest,43.68,0,0,,,0
346,paid,control,2025-11-06,2025-11-10,,0,0,apparel,South,53.17,1,0,,,0
347,paid,treatment,2025-12-12,2025-12-16,2025-12-22,0,0,footwear,West,119.15,0,0,,,0
348,paid,treatment,2025-11-09,2025-11-12,2025-11-18,0,0,home,NE,41.35,0,1,15.0,31.33,0
349,paid,control,2025-12-12,2025-12-15,,0,0,home,Midwest,69.02,0,1,2.0,94.17,1
350,paid,control,2025-11-09,2025-11-10,,0,0,electronics,NE,161.9,0,0,,,0
351,paid,treatment,2025-10-21,2025-10-25,2025-11-01,0,0,beauty,Midwest,42.15,0,0,,,0
352,paid,control,2025-12-31,2026-01-04,,0,0,beauty,West,38.61,0,0,,,0
353,paid,control,2025-11-18,2025-11-20,,0,0,electronics,NE,118.67,0,0,,,0
354,paid,control,2025-12-05,2025-12-08,,0,0,home,NE,37.09,0,1,5.0,41.68,0
355,paid,treatment,2025-11-24,2025-11-27,2025-12-04,1,0,electronics,Midwest,162.62,0,0,,,0
356,paid,treatment,2025-11-03,2025-11-09,2025-11-14,0,0,footwear,South,81.34,0,0,,,0
357,paid,control,2025-12-29,2025-12-31,,0,0,beauty,NE,38.22,1,0,,,0
358,paid,treatment,2025-11-04,2025-11-08,2025-11-13,1,0,footwear,South,54.33,0,0,,,0
359,paid,control,2025-12-31,2026-01-02,,0,0,beauty,South,71.22,0,0,,,0
360,paid,treatment,2025-11-09,2025-11-12,2025-11-17,1,0,footwear,South,109.0,0,0,,,0
361,paid,treatment,2025-10-03,2025-10-07,2025-10-14,0,0,beauty,West,20.1,0,0,,,0
362,paid,treatment,2025-10-04,2025-10-07,2025-10-13,0,0,apparel,South,77.44,0,0,,,0
363,paid,control,2025-12-29,2026-01-01,,0,0,electronics,NE,86.49,0,0,,,0
364,paid,treatment,2025-11-18,2025-11-22,2025-11-28,0,0,footwear,West,59.55,1,0,,,0
365,paid,control,2025-11-05,2025-11-08,,0,0,electronics,South,79.75,0,0,,,0
366,paid,treatment,2025-12-14,2025-12-19,2025-12-24,1,0,electronics,West,148.53,0,0,,,0
367,paid,control,2025-11-26,2025-11-29,,0,0,footwear,West,80.97,0,0,,,0
368,paid,control,2025-11-30,2025-12-03,,0,0,home,NE,56.79,0,0,,,0
369,paid,control,2025-12-03,2025-12-07,,0,0,footwear,NE,92.94,0,0,,,0
370,paid,treatment,2025-10-19,2025-10-23,2025-10-29,0,0,apparel,South,85.66,1,0,,,0
371,paid,control,2025-10-09,2025-10-13,,0,0,apparel,NE,115.86,0,0,,,0
372,paid,treatment,2025-12-06,2025-12-10,2025-12-15,1,1,apparel,Midwest,59.21,0,0,,,0
373,paid,control,2025-10-03,2025-10-07,,0,0,footwear,West,73.1,0,0,,,0
374,paid,control,2025-12-06,2025-12-09,,0,0,apparel,South,67.33,0,0,,,0
375,paid,treatment,2025-10-12,2025-10-14,2025-10-19,0,0,beauty,Midwest,52.57,1,0,,,0
376,paid,control,2025-10-25,2025-10-27,,0,0,apparel,NE,89.14,0,0,,,0
377,paid,treatment,2025-12-05,2025-12-06,2025-12-11,1,1,apparel,South,43.1,0,0,,,0
378,paid,treatment,2025-11-27,2025-12-03,2025-12-09,0,0,home,West,116.2,0,0,,,0
379,paid,control,2025-12-11,2025-12-12,,0,0,apparel,West,39.08,0,0,,,0
380,paid,control,2025-11-26,2025-12-01,,0,0,footwear,NE,109.95,0,1,8.0,23.43,1
381,paid,control,2025-10-05,2025-10-08,,0,0,footwear,NE,106.04,0,0,,,0
382,paid,treatment,2025-12-17,2025-12-22,2025-12-27,0,0,home,West,24.36,0,0,,,0
383,paid,treatment,2025-10-20,2025-10-21,2025-10-27,0,0,beauty,West,46.04,0,0,,,0
384,paid,control,2025-10-13,2025-10-16,,0,0,footwear,NE,36.11,0,0,,,0
385,paid,control,2025-12-20,2025-12-25,,0,0,home,NE,38.1,0,0,,,0
386,paid,control,2025-10-18,2025-10-22,,0,0,apparel,South,63.53,0,0,,,0
387,paid,control,2025-11-19,2025-11-22,,0,0,beauty,Midwest,44.12,1,0,,,0
388,paid,treatment,2025-11-14,2025-11-15,2025-11-22,1,0,beauty,South,60.68,0,0,,,0
389,paid,treatment,2025-12-10,2025-12-12,2025-12-19,0,0,home,NE,41.38,0,0,,,0
390,paid,control,2025-10-05,2025-10-10,,0,0,beauty,West,47.46,0,0,,,0
391,paid,treatment,2025-10-10,2025-10-13,2025-10-19,0,0,electronics,Midwest,170.92,0,0,,,0
392,paid,control,2025-11-08,2025-11-11,,0,0,home,NE,56.61,0,0,,,0
393,paid,control,2025-11-13,2025-11-17,,0,0,apparel,Midwest,64.88,0,0,,,0
394,paid,treatment,2025-12-12,2025-12-14,2025-12-21,0,0,beauty,NE,20.14,0,0,,,0
395,paid,treatment,2025-11-25,2025-11-29,2025-12-04,0,0,electronics,South,31.02,0,0,,,0
396,paid,treatment,2025-10-14,2025-10-17,2025-10-23,1,1,apparel,NE,46.49,0,0,,,0
397,paid,control,2025-12-30,2026-01-03,,0,0,apparel,NE,95.62,0,0,,,0
398,paid,control,2025-11-12,2025-11-15,,0,0,electronics,West,196.77,0,1,29.0,216.09,1
399,paid,control,2025-12-28,2025-12-30,,0,0,beauty,South,60.73,0,0,,,0
400,paid,control,2025-12-31,2026-01-03,,0,0,apparel,South,73.17,0,1,20.0,62.32,1
401,paid,treatment,2025-10-05,2025-10-09,2025-10-14,0,0,beauty,Midwest,49.83,0,0,,,0
402,paid,treatment,2025-11-16,2025-11-20,2025-11-26,0,0,home,West,48.14,0,0,,,0
403,paid,control,2025-11-08,2025-11-12,,0,0,apparel,West,56.8,1,0,,,0
404,paid,treatment,2025-11-15,2025-11-20,2025-11-26,1,0,electronics,Midwest,10.0,0,0,,,0
405,paid,control,2025-10-29,2025-11-01,,0,0,home,West,63.03,0,0,,,0
406,paid,treatment,2025-11-21,2025-11-25,2025-11-30,1,0,apparel,West,75.37,0,0,,,0
407,paid,control,2025-11-15,2025-11-18,,0,0,electronics,West,86.09,0,0,,,0
408,paid,control,2025-10-18,2025-10-23,,0,0,home,West,79.9,0,0,,,0
409,paid,treatment,2025-10-27,2025-10-31,2025-11-07,0,0,footwear,Midwest,119.4,0,0,,,0
410,paid,control,2025-10-14,2025-10-17,,0,0,apparel,Midwest,40.29,0,0,,,0
411,paid,control,2025-12-17,2025-12-19,,0,0,beauty,West,76.65,0,0,,,0
412,paid,control,2025-12-02,2025-12-07,,0,0,electronics,Midwest,149.95,0,0,,,0
413,paid,control,2025-11-05,2025-11-08,,0,0,footwear,South,128.43,0,0,,,0
414,paid,control,2025-11-06,2025-11-10,,0,0,electronics,NE,82.15,1,0,,,0
415,paid,control,2025-10-08,2025-10-14,,0,0,home,Midwest,92.82,0,0,,,0
416,paid,treatment,2025-10-27,2025-10-31,2025-11-07,0,0,electronics,NE,156.41,0,0,,,0
417,paid,treatment,2025-12-25,2025-12-30,2026-01-04,0,0,apparel,NE,58.55,1,0,,,0
418,paid,control,2025-10-03,2025-10-06,,0,0,electronics,Midwest,59.5,0,0,,,0
419,paid,control,2025-10-14,2025-10-19,,0,0,home,South,58.24,0,1,30.0,52.03,1
420,paid,treatment,2025-12-17,2025-12-21,2025-12-27,1,0,apparel,South,82.14,0,0,,,0
421,paid,treatment,2025-11-17,2025-11-21,2025-11-28,1,1,apparel,South,66.69,0,0,,,0
422,paid,treatment,2025-10-03,2025-10-09,2025-10-15,0,0,apparel,West,66.95,0,0,,,0
423,paid,treatment,2025-11-15,2025-11-18,2025-11-25,0,0,apparel,NE,54.27,0,0,,,0
424,paid,treatment,2025-12-08,2025-12-12,2025-12-17,0,0,apparel,West,35.89,0,0,,,0
425,paid,control,2025-11-01,2025-11-03,,0,0,apparel,NE,68.9,1,0,,,0
426,paid,control,2025-11-05,2025-11-10,,0,0,electronics,NE,68.86,0,0,,,0
427,paid,treatment,2025-11-28,2025-12-01,2025-12-08,0,0,home,Midwest,80.83,1,0,,,0
428,paid,treatment,2025-11-25,2025-11-30,2025-12-07,0,0,apparel,West,83.48,0,1,20.0,96.4,1
429,paid,control,2025-12-23,2025-12-25,,0,0,electronics,NE,211.82,0,0,,,0
430,paid,treatment,2025-10-23,2025-10-27,2025-11-03,1,1,apparel,NE,56.7,1,0,,,0
431,paid,control,2025-10-26,2025-10-29,,0,0,home,NE,56.98,0,0,,,0
432,paid,treatment,2025-10-15,2025-10-19,2025-10-26,0,0,footwear,Midwest,43.79,0,0,,,0
433,paid,treatment,2025-12-01,2025-12-04,2025-12-09,0,0,electronics,Midwest,89.48,0,0,,,0
434,paid,control,2025-11-19,2025-11-22,,0,0,home,NE,57.86,0,0,,,0
435,paid,control,2025-11-01,2025-11-04,,0,0,home,Midwest,59.88,0,0,,,0
436,paid,control,2025-12-03,2025-12-05,,0,0,apparel,Midwest,56.64,0,1,5.0,52.85,1
437,paid,treatment,2025-11-04,2025-11-09,2025-11-14,0,0,beauty,South,32.61,1,0,,,0
438,paid,treatment,2025-10-18,2025-10-20,2025-10-27,0,0,beauty,West,45.65,0,0,,,0
439,paid,control,2025-11-19,2025-11-22,,0,0,beauty,West,37.52,0,0,,,0
440,paid,control,2025-11-10,2025-11-14,,0,0,footwear,NE,121.7,0,0,,,0
441,paid,treatment,2025-11-07,2025-11-12,2025-11-18,0,0,electronics,Midwest,133.88,1,0,,,0
442,paid,control,2025-11-10,2025-11-13,,0,0,home,West,45.19,0,0,,,0
443,paid,control,2025-12-24,2025-12-27,,0,0,electronics,South,179.59,1,0,,,0
444,paid,control,2025-10-20,2025-10-24,,0,0,electronics,Midwest,64.66,0,0,,,0
445,paid,treatment,2025-10-26,2025-10-27,2025-11-01,1,0,beauty,Midwest,36.13,1,0,,,0
446,paid,treatment,2025-11-21,2025-11-23,2025-11-30,0,0,electronics,West,62.35,0,0,,,0
447,paid,control,2025-10-05,2025-10-08,,0,0,home,West,51.9,0,0,,,0
448,paid,treatment,2025-10-14,2025-10-17,2025-10-23,0,0,electronics,Midwest,195.52,0,0,,,0
449,paid,treatment,2025-11-22,2025-11-24,2025-11-29,0,0,apparel,Midwest,69.12,0,1,18.0,59.14,1
450,paid,control,2025-11-16,2025-11-21,,0,0,home,South,16.53,0,1,14.0,10.97,0
451,paid,treatment,2025-11-30,2025-12-04,2025-12-10,0,0,beauty,NE,36.25,0,1,3.0,30.88,1
452,paid,treatment,2025-10-11,2025-10-15,2025-10-20,0,0,apparel,West,70.87,0,0,,,0
453,paid,control,2025-12-18,2025-12-21,,0,0,home,NE,64.97,0,0,,,0
454,paid,control,2025-11-14,2025-11-18,,0,0,footwear,Midwest,80.12,0,0,,,0
455,paid,treatment,2025-10-15,2025-10-19,2025-10-26,0,0,electronics,West,162.3,0,0,,,0
456,paid,treatment,2025-10-29,2025-11-01,2025-11-08,1,0,apparel,West,77.89,1,0,,,0
457,paid,control,2025-10-21,2025-10-25,,0,0,apparel,South,61.66,0,0,,,0
458,paid,treatment,2025-11-11,2025-11-14,2025-11-21,1,0,beauty,South,45.56,0,0,,,0
459,paid,treatment,2025-11-13,2025-11-17,2025-11-23,0,0,apparel,South,61.91,0,0,,,0
460,paid,control,2025-11-09,2025-11-14,,0,0,apparel,West,66.24,0,0,,,0
461,paid,treatment,2025-11-12,2025-11-17,2025-11-22,0,0,apparel,NE,69.2,0,1,8.0,56.81,0
462,paid,control,2025-12-23,2025-12-28,,0,0,beauty,South,57.24,0,0,,,0
463,paid,treatment,2025-12-28,2026-01-01,2026-01-08,1,0,apparel,South,75.39,0,0,,,0
464,paid,control,2025-11-15,2025-11-19,,0,0,apparel,West,65.07,0,0,,,0
465,paid,control,2025-12-28,2025-12-31,,0,0,electronics,Midwest,97.75,0,0,,,0
466,paid,treatment,2025-12-15,2025-12-16,2025-12-21,1,0,footwear,West,103.57,1,0,,,0
467,paid,control,2025-12-15,2025-12-17,,0,0,electronics,South,137.46,0,0,,,0
468,paid,treatment,2025-10-21,2025-10-24,2025-10-29,0,0,apparel,Midwest,62.89,0,0,,,0
469,paid,control,2025-11-10,2025-11-13,,0,0,apparel,West,58.3,0,0,,,0
470,paid,treatment,2025-11-02,2025-11-07,2025-11-12,0,0,home,NE,59.58,1,0,,,0
471,paid,treatment,2025-10-09,2025-10-14,2025-10-21,0,0,electronics,West,83.3,0,0,,,0
472,paid,treatment,2025-10-07,2025-10-10,2025-10-17,0,0,electronics,South,40.68,1,0,,,0
473,paid,control,2025-11-27,2025-12-01,,0,0,electronics,South,206.55,1,0,,,0
474,paid,control,2025-11-08,2025-11-11,,0,0,home,West,96.45,0,0,,,0
475,paid,treatment,2025-12-15,2025-12-19,2025-12-26,0,0,footwear,West,89.22,0,0,,,0
476,paid,treatment,2025-12-01,2025-12-05,2025-12-12,0,0,electronics,West,149.68,1,0,,,0
477,paid,treatment,2025-10-08,2025-10-13,2025-10-19,1,1,apparel,Midwest,60.3,0,0,,,0
478,paid,control,2025-12-17,2025-12-20,,0,0,beauty,South,49.85,0,0,,,0
479,paid,treatment,2025-11-15,2025-11-20,2025-11-27,0,0,home,South,61.0,0,0,,,0
480,paid,control,2025-11-22,2025-11-23,,0,0,apparel,Midwest,69.65,0,0,,,0
481,paid,control,2025-12-28,2026-01-02,,0,0,beauty,Midwest,27.54,0,0,,,0
482,paid,treatment,2025-11-28,2025-12-01,2025-12-08,0,0,home,West,101.28,0,0,,,0
483,paid,control,2025-10-03,2025-10-06,,0,0,home,South,31.89,0,0,,,0
484,paid,treatment,2025-10-17,2025-10-18,2025-10-24,0,0,electronics,NE,167.44,0,0,,,0
485,paid,control,2025-11-09,2025-11-12,,0,0,apparel,West,47.9,0,0,,,0
486,paid,control,2025-10-04,2025-10-09,,0,0,footwear,Midwest,30.52,0,0,,,0
487,paid,control,2025-10-16,2025-10-19,,0,0,beauty,West,56.53,0,0,,,0
488,paid,treatment,2025-12-12,2025-12-16,2025-12-23,1,1,footwear,NE,90.4,0,0,,,0
489,paid,treatment,2025-10-14,2025-10-18,2025-10-24,0,0,apparel,West,35.62,0,0,,,0
490,paid,treatment,2025-10-16,2025-10-21,2025-10-27,1,0,home,Midwest,74.64,0,0,,,0
491,paid,treatment,2025-11-16,2025-11-20,2025-11-26,0,0,footwear,Midwest,75.79,0,0,,,0
492,paid,treatment,2025-10-09,2025-10-11,2025-10-16,0,0,apparel,Midwest,105.77,0,0,,,0
493,paid,treatment,2025-10-24,2025-10-28,2025-11-04,1,0,electronics,South,44.36,0,0,,,0
494,paid,treatment,2025-12-26,2025-12-31,2026-01-05,0,0,home,Midwest,43.63,0,0,,,0
495,paid,control,2025-11-28,2025-12-02,,0,0,beauty,South,54.82,0,0,,,0
496,paid,control,2025-12-28,2025-12-31,,0,0,electronics,South,98.4,0,0,,,0
497,paid,control,2025-11-02,2025-11-08,,0,0,apparel,South,47.78,0,0,,,0
498,paid,control,2025-11-26,2025-12-01,,0,0,electronics,Midwest,134.38,0,0,,,0
499,paid,treatment,2025-10-22,2025-10-26,2025-11-02,1,0,apparel,NE,89.93,0,0,,,0
500,paid,control,2025-11-04,2025-11-08,,0,0,electronics,South,119.03,0,0,,,0
501,paid,control,2025-10-17,2025-10-21,,0,0,home,South,53.69,0,0,,,0
502,paid,treatment,2025-12-16,2025-12-20,2025-12-27,1,0,apparel,NE,49.06,0,0,,,0
503,paid,treatment,2025-10-17,2025-10-18,2025-10-24,1,0,apparel,South,55.81,0,0,,,0
504,paid,treatment,2025-10-19,2025-10-23,2025-10-29,1,1,home,NE,32.04,0,0,,,0
505,paid,control,2025-11-12,2025-11-15,,0,0,apparel,Midwest,92.62,0,0,,,0
506,paid,control,2025-11-09,2025-11-12,,0,0,home,West,75.79,0,0,,,0
507,paid,treatment,2025-10-29,2025-11-01,2025-11-06,0,0,footwear,NE,49.85,0,0,,,0
508,paid,control,2025-11-02,2025-11-04,,0,0,apparel,Midwest,53.15,0,0,,,0
509,paid,control,2025-10-28,2025-10-29,,0,0,beauty,NE,53.7,0,0,,,0
510,paid,control,2025-12-23,2025-12-28,,0,0,footwear,Midwest,104.15,0,0,,,0
511,paid,treatment,2025-11-23,2025-11-27,2025-12-04,0,0,footwear,West,83.1,0,0,,,0
512,paid,treatment,2025-12-24,2025-12-25,2025-12-31,0,0,apparel,South,60.16,0,0,,,0
513,paid,treatment,2025-12-30,2026-01-02,2026-01-08,0,0,electronics,West,121.41,0,0,,,0
514,paid,treatment,2025-11-29,2025-12-04,2025-12-11,1,1,apparel,South,55.82,0,1,2.0,59.19,0
515,paid,treatment,2025-12-15,2025-12-18,2025-12-23,1,0,electronics,NE,180.78,1,0,,,0
516,paid,control,2025-10-11,2025-10-16,,0,0,beauty,South,52.96,0,0,,,0
517,paid,treatment,2025-12-27,2026-01-01,2026-01-08,0,0,apparel,NE,71.97,0,0,,,0
518,paid,control,2025-11-14,2025-11-16,,0,0,beauty,Midwest,26.07,0,1,4.0,23.84,1
519,paid,control,2025-12-05,2025-12-08,,0,0,apparel,NE,52.14,1,0,,,0
520,paid,treatment,2025-10-23,2025-10-26,2025-10-31,1,0,beauty,NE,33.03,0,0,,,0
521,paid,control,2025-10-09,2025-10-11,,0,0,beauty,NE,36.96,0,0,,,0
522,paid,control,2025-12-21,2025-12-23,,0,0,footwear,Midwest,90.77,0,0,,,0
523,paid,control,2025-11-11,2025-11-14,,0,0,home,West,96.54,0,0,,,0
524,paid,treatment,2025-10-13,2025-10-16,2025-10-22,0,0,electronics,South,131.15,0,0,,,0
525,paid,control,2025-11-30,2025-12-04,,0,0,apparel,NE,35.29,0,0,,,0
526,paid,control,2025-10-05,2025-10-10,,0,0,footwear,South,104.8,0,0,,,0
527,paid,treatment,2025-11-11,2025-11-15,2025-11-21,1,0,home,NE,26.27,0,0,,,0
528,paid,control,2025-12-04,2025-12-08,,0,0,apparel,NE,75.57,0,0,,,0
529,paid,treatment,2025-12-06,2025-12-09,2025-12-16,0,0,home,South,48.13,0,0,,,0
530,paid,treatment,2025-11-11,2025-11-15,2025-11-20,1,0,beauty,Midwest,50.98,0,1,8.0,66.29,0
531,paid,treatment,2025-11-04,2025-11-07,2025-11-14,0,0,apparel,Midwest,77.14,0,0,,,0
532,paid,control,2025-12-17,2025-12-20,,0,0,beauty,Midwest,44.93,0,0,,,0
533,paid,control,2025-10-17,2025-10-23,,0,0,beauty,South,26.71,0,0,,,0
534,paid,control,2025-10-07,2025-10-08,,0,0,apparel,South,51.82,0,0,,,0
535,paid,treatment,2025-10-15,2025-10-16,2025-10-22,1,0,electronics,South,149.38,0,0,,,0
536,paid,control,2025-12-13,2025-12-17,,0,0,apparel,NE,69.45,0,0,,,0
537,paid,control,2025-11-13,2025-11-16,,0,0,apparel,NE,105.55,0,0,,,0
538,paid,control,2025-10-04,2025-10-06,,0,0,apparel,Midwest,68.54,1,0,,,0
539,paid,treatment,2025-10-16,2025-10-18,2025-10-24,1,1,beauty,West,53.98,0,0,,,0
540,paid,control,2025-10-03,2025-10-05,,0,0,apparel,South,56.64,0,0,,,0
541,paid,treatment,2025-12-14,2025-12-19,2025-12-26,1,0,apparel,NE,46.6,0,0,,,0
542,paid,control,2025-11-12,2025-11-17,,0,0,apparel,Midwest,90.62,0,0,,,0
543,paid,control,2025-10-07,2025-10-12,,0,0,footwear,Midwest,65.34,0,0,,,0
544,paid,control,2025-10-21,2025-10-23,,0,0,apparel,West,33.9,1,0,,,0
545,paid,treatment,2025-11-26,2025-11-28,2025-12-05,0,0,apparel,West,35.82,0,0,,,0
546,paid,control,2025-11-24,2025-11-26,,0,0,home,NE,66.88,0,0,,,0
547,paid,control,2025-12-15,2025-12-20,,0,0,home,Midwest,41.98,0,0,,,0
548,paid,treatment,2025-10-03,2025-10-07,2025-10-13,0,0,apparel,Midwest,31.78,1,1,30.0,23.72,0
549,paid,treatment,2025-10-07,2025-10-11,2025-10-18,1,0,footwear,Midwest,138.88,0,0,,,0
550,paid,treatment,2025-10-04,2025-10-08,2025-10-14,0,0,electronics,Midwest,10.0,0,0,,,0
551,paid,treatment,2025-11-06,2025-11-09,2025-11-16,1,1,home,South,48.16,0,0,,,0
552,paid,control,2025-12-06,2025-12-08,,0,0,home,South,96.93,0,0,,,0
553,paid,treatment,2025-11-30,2025-12-04,2025-12-11,0,0,electronics,Midwest,123.27,0,0,,,0
554,paid,control,2025-10-20,2025-10-23,,0,0,apparel,South,119.17,0,0,,,0
555,paid,treatment,2025-11-30,2025-12-02,2025-12-07,0,0,footwear,Midwest,106.92,0,0,,,0
556,paid,treatment,2025-11-30,2025-12-04,2025-12-11,1,1,apparel,South,39.06,1,0,,,0
557,paid,treatment,2025-10-18,2025-10-21,2025-10-28,0,0,beauty,NE,53.25,0,0,,,0
558,paid,treatment,2025-12-08,2025-12-12,2025-12-18,0,0,apparel,Midwest,52.54,0,0,,,0
559,paid,treatment,2025-11-08,2025-11-11,2025-11-16,0,0,electronics,South,106.03,0,0,,,0
560,paid,treatment,2025-10-06,2025-10-11,2025-10-18,1,0,electronics,West,64.76,0,0,,,0
561,paid,treatment,2025-11-05,2025-11-09,2025-11-14,0,0,home,NE,42.31,0,0,,,0
562,paid,control,2025-12-10,2025-12-12,,0,0,apparel,South,80.95,0,0,,,0
563,paid,control,2025-12-04,2025-12-08,,0,0,electronics,Midwest,70.12,1,0,,,0
